age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,class
40,housemaid,divorced,secondary,4328,no,no,cellular,aug,133,2,-1,0,unknown,non interesse
44,blue-collar,married,tertiary,1371,no,no,cellular,may,788,3,363,4,other,potentiel
47,blue-collar,married,primary,193,yes,no,cellular,aug,171,2,-1,0,unknown,non interesse
32,blue-collar,single,unknown,258,yes,no,cellular,may,291,2,-1,0,unknown,non interesse
43,blue-collar,married,primary,56,no,no,cellular,may,365,2,-1,0,unknown,potentiel
59,retired,married,secondary,136,no,no,cellular,aug,301,4,-1,0,unknown,potentiel
24,blue-collar,married,secondary,1222,yes,no,cellular,apr,369,1,-1,0,unknown,potentiel
26,admin.,single,tertiary,3672,yes,no,unknown,may,360,5,-1,0,unknown,potentiel
37,blue-collar,single,unknown,2188,no,no,unknown,may,193,8,-1,0,unknown,potentiel
27,management,single,secondary,924,yes,no,cellular,feb,84,1,-1,0,unknown,non interesse
32,technician,married,secondary,11431,no,no,cellular,aug,141,5,-1,0,unknown,potentiel
44,blue-collar,married,primary,140,yes,no,unknown,may,7,9,-1,0,unknown,potentiel
34,technician,divorced,secondary,27,yes,no,unknown,may,133,3,-1,0,unknown,non interesse
39,management,married,tertiary,-468,yes,yes,cellular,aug,88,2,-1,0,unknown,non interesse
30,services,single,secondary,438,yes,no,cellular,may,98,1,178,1,failure,non interesse
44,admin.,divorced,secondary,-43,yes,yes,cellular,apr,206,1,-1,0,unknown,non interesse
22,student,single,tertiary,1161,no,yes,cellular,jun,119,1,-1,0,unknown,non interesse
28,services,single,secondary,458,no,no,cellular,feb,112,4,201,3,failure,potentiel
41,blue-collar,married,primary,-441,yes,no,cellular,may,352,1,-1,0,unknown,potentiel
30,technician,married,secondary,2278,no,yes,telephone,nov,47,1,-1,0,unknown,non interesse
36,technician,single,secondary,0,no,no,cellular,aug,8,13,-1,0,unknown,potentiel
39,services,married,secondary,702,yes,no,cellular,apr,303,1,300,1,failure,potentiel
38,technician,single,tertiary,69,yes,no,cellular,may,253,3,-1,0,unknown,non interesse
31,services,married,secondary,182,no,no,cellular,aug,231,2,-1,0,unknown,non interesse
29,management,married,tertiary,318,yes,no,cellular,may,1434,2,356,4,failure,potentiel
42,blue-collar,married,primary,-181,yes,no,unknown,may,297,3,-1,0,unknown,non interesse
27,technician,single,secondary,261,yes,no,cellular,jan,236,2,247,2,failure,non interesse
55,services,married,secondary,244,yes,no,cellular,may,171,1,-1,0,unknown,non interesse
28,technician,married,secondary,880,yes,no,unknown,may,188,1,-1,0,unknown,non interesse
47,technician,married,secondary,2283,yes,no,cellular,nov,170,2,-1,0,unknown,non interesse
49,technician,married,secondary,550,yes,no,unknown,jun,412,2,-1,0,unknown,potentiel
38,entrepreneur,married,tertiary,7752,yes,no,cellular,jul,138,4,-1,0,unknown,potentiel
53,technician,married,secondary,6,yes,no,unknown,may,517,1,-1,0,unknown,potentiel
31,blue-collar,married,secondary,4471,yes,no,unknown,may,296,2,-1,0,unknown,non interesse
57,housemaid,married,primary,1969,no,no,cellular,aug,286,3,-1,0,unknown,non interesse
36,management,single,tertiary,219,no,no,cellular,feb,22,6,196,6,failure,potentiel
38,management,married,tertiary,76,yes,no,cellular,apr,167,2,287,3,failure,non interesse
30,admin.,single,secondary,60,no,no,cellular,jan,55,2,-1,0,unknown,non interesse
36,management,single,tertiary,8,no,no,cellular,jul,858,7,-1,0,unknown,potentiel
29,services,married,secondary,19,yes,no,cellular,jul,327,6,-1,0,unknown,potentiel
32,admin.,married,secondary,20011,no,no,cellular,apr,234,1,-1,0,unknown,non interesse
48,unemployed,married,primary,608,no,no,cellular,jul,362,2,-1,0,unknown,potentiel
53,retired,married,primary,1068,no,no,cellular,jan,200,1,-1,0,unknown,non interesse
35,technician,married,tertiary,-269,yes,yes,cellular,may,344,4,-1,0,unknown,potentiel
48,management,married,tertiary,494,no,no,cellular,aug,81,8,-1,0,unknown,potentiel
31,entrepreneur,single,secondary,159,yes,no,cellular,nov,66,1,182,1,failure,non interesse
30,technician,single,secondary,-754,yes,yes,unknown,may,974,1,-1,0,unknown,potentiel
28,admin.,married,secondary,157,yes,yes,cellular,jul,164,2,-1,0,unknown,non interesse
42,management,married,tertiary,2110,no,yes,cellular,jul,106,2,-1,0,unknown,non interesse
31,housemaid,married,primary,2603,yes,no,cellular,nov,224,1,-1,0,unknown,non interesse
36,management,single,secondary,992,no,no,unknown,jun,351,1,-1,0,unknown,potentiel
43,technician,single,secondary,593,yes,no,unknown,may,55,1,-1,0,unknown,non interesse
28,student,married,tertiary,327,yes,no,cellular,may,104,3,-1,0,unknown,non interesse
34,management,single,tertiary,6766,no,no,cellular,aug,210,5,-1,0,unknown,potentiel
36,technician,married,secondary,432,yes,yes,unknown,aug,94,1,-1,0,unknown,non interesse
28,admin.,single,secondary,25,yes,no,unknown,jun,109,2,-1,0,unknown,non interesse
34,blue-collar,married,primary,5299,yes,no,unknown,jun,75,5,-1,0,unknown,potentiel
53,admin.,single,secondary,291,no,no,unknown,jul,145,1,-1,0,unknown,non interesse
52,self-employed,married,secondary,517,no,no,cellular,aug,77,4,-1,0,unknown,potentiel
44,unemployed,married,primary,97,yes,no,unknown,jun,105,3,-1,0,unknown,non interesse
58,self-employed,married,tertiary,1636,no,no,cellular,apr,187,1,-1,0,unknown,non interesse
47,admin.,married,secondary,996,no,no,telephone,aug,247,2,-1,0,unknown,non interesse
40,blue-collar,single,secondary,0,yes,no,unknown,may,59,4,-1,0,unknown,potentiel
39,management,married,tertiary,710,yes,no,cellular,jul,211,2,-1,0,unknown,non interesse
33,self-employed,single,tertiary,1049,no,no,cellular,may,126,4,-1,0,unknown,potentiel
23,student,single,secondary,556,yes,no,cellular,may,170,2,-1,0,unknown,non interesse
31,services,single,secondary,629,yes,no,unknown,may,369,2,-1,0,unknown,potentiel
39,blue-collar,married,primary,186,yes,no,unknown,may,208,3,-1,0,unknown,non interesse
42,management,divorced,tertiary,0,no,no,unknown,may,131,2,-1,0,unknown,non interesse
46,admin.,married,secondary,1264,no,no,telephone,jan,100,2,-1,0,unknown,non interesse
22,student,single,secondary,64,no,no,cellular,jun,112,1,-1,0,unknown,non interesse
50,technician,married,secondary,2497,yes,no,cellular,nov,35,1,176,1,failure,non interesse
50,technician,single,secondary,-97,yes,no,cellular,apr,425,1,306,2,failure,potentiel
34,management,married,tertiary,161,yes,no,cellular,jul,378,1,-1,0,unknown,potentiel
40,admin.,married,secondary,732,no,no,cellular,sep,71,1,139,4,success,non interesse
39,blue-collar,married,secondary,94,yes,yes,cellular,nov,181,1,-1,0,unknown,non interesse
51,blue-collar,married,tertiary,2404,yes,no,telephone,nov,30,1,-1,0,unknown,non interesse
45,management,married,secondary,21,yes,no,unknown,jun,788,2,-1,0,unknown,potentiel
34,technician,single,tertiary,2658,yes,no,cellular,mar,265,1,230,2,failure,non interesse
30,self-employed,married,secondary,131,yes,no,unknown,may,306,1,-1,0,unknown,potentiel
57,unemployed,married,primary,0,yes,no,cellular,nov,231,2,-1,0,unknown,non interesse
42,blue-collar,married,secondary,351,yes,no,unknown,may,76,21,-1,0,unknown,potentiel
51,technician,married,secondary,564,no,yes,cellular,jul,187,2,-1,0,unknown,non interesse
38,blue-collar,married,primary,2240,yes,no,cellular,nov,551,1,183,1,failure,potentiel
60,self-employed,married,primary,46,yes,no,unknown,may,202,4,-1,0,unknown,potentiel
38,blue-collar,married,primary,132,yes,no,cellular,may,797,2,-1,0,unknown,potentiel
37,retired,married,secondary,71,no,yes,cellular,may,254,1,-1,0,unknown,non interesse
34,management,single,tertiary,0,yes,yes,cellular,may,197,2,98,1,other,non interesse
39,housemaid,married,primary,267,no,no,unknown,jun,1151,5,-1,0,unknown,potentiel
55,services,married,secondary,841,yes,no,cellular,may,140,9,372,4,failure,potentiel
48,blue-collar,married,primary,51,no,yes,telephone,jul,76,1,-1,0,unknown,non interesse
42,blue-collar,married,primary,7735,yes,no,cellular,apr,166,1,144,2,failure,non interesse
29,housemaid,married,primary,417,no,no,cellular,jul,108,2,-1,0,unknown,non interesse
33,blue-collar,single,secondary,-14,yes,no,cellular,may,223,2,-1,0,unknown,non interesse
35,blue-collar,married,primary,2490,yes,no,cellular,may,170,1,180,3,failure,non interesse
28,admin.,married,secondary,0,yes,no,cellular,may,47,1,-1,0,unknown,non interesse
26,blue-collar,single,secondary,184,no,no,cellular,feb,110,2,6,1,other,non interesse
40,services,single,secondary,19343,yes,no,cellular,nov,13,4,179,4,failure,potentiel
42,admin.,married,secondary,947,no,no,cellular,jul,158,2,-1,0,unknown,non interesse
49,blue-collar,married,secondary,90,yes,no,unknown,may,127,1,-1,0,unknown,non interesse
32,admin.,single,secondary,10218,yes,no,cellular,nov,149,2,-1,0,unknown,non interesse
33,technician,married,secondary,72,yes,no,unknown,may,623,1,-1,0,unknown,potentiel
30,technician,single,secondary,120,yes,no,cellular,may,74,1,-1,0,unknown,non interesse
20,student,single,secondary,130,no,no,telephone,may,75,3,-1,0,unknown,non interesse
51,blue-collar,married,unknown,41,yes,no,telephone,jul,16,43,-1,0,unknown,potentiel
38,blue-collar,single,primary,0,yes,no,cellular,may,350,2,-1,0,unknown,potentiel
53,technician,married,tertiary,673,yes,no,cellular,jul,182,1,-1,0,unknown,non interesse
34,blue-collar,divorced,secondary,-131,yes,no,cellular,may,132,1,356,1,failure,non interesse
30,blue-collar,married,primary,2607,yes,no,unknown,may,158,10,-1,0,unknown,potentiel
36,unemployed,divorced,secondary,5,yes,no,cellular,jul,305,1,-1,0,unknown,potentiel
36,management,married,tertiary,23,no,no,cellular,aug,133,11,-1,0,unknown,potentiel
39,blue-collar,married,secondary,180,yes,no,cellular,apr,237,1,-1,0,unknown,non interesse
33,technician,single,tertiary,68,no,no,cellular,aug,96,2,-1,0,unknown,non interesse
42,management,married,tertiary,0,no,no,cellular,aug,325,2,-1,0,unknown,potentiel
30,management,single,tertiary,565,yes,no,cellular,oct,104,1,-1,0,unknown,non interesse
23,technician,single,secondary,598,no,no,cellular,apr,166,1,-1,0,unknown,non interesse
37,technician,single,tertiary,1609,no,yes,unknown,jun,10,19,-1,0,unknown,potentiel
77,retired,married,tertiary,1047,no,no,cellular,jun,108,5,-1,0,unknown,potentiel
33,technician,married,tertiary,5641,no,no,cellular,aug,168,2,-1,0,unknown,non interesse
33,blue-collar,single,primary,557,yes,no,cellular,apr,91,2,331,2,failure,non interesse
40,blue-collar,single,secondary,1066,yes,no,unknown,may,171,1,-1,0,unknown,non interesse
58,retired,married,secondary,35,no,no,cellular,jul,336,7,-1,0,unknown,potentiel
29,management,single,tertiary,54,yes,yes,unknown,may,257,3,-1,0,unknown,non interesse
43,management,single,tertiary,1806,yes,no,cellular,aug,161,2,-1,0,unknown,non interesse
34,blue-collar,single,secondary,39,no,no,cellular,may,254,2,299,3,failure,non interesse
38,admin.,divorced,secondary,0,yes,no,cellular,jul,93,1,-1,0,unknown,non interesse
38,admin.,divorced,secondary,930,yes,no,cellular,may,46,1,-1,0,unknown,non interesse
40,blue-collar,married,primary,0,no,no,cellular,jul,313,1,-1,0,unknown,potentiel
59,management,married,tertiary,2764,no,no,cellular,feb,459,1,56,3,failure,potentiel
44,admin.,single,secondary,4492,no,yes,cellular,jul,19,13,-1,0,unknown,potentiel
60,retired,divorced,tertiary,2166,no,no,unknown,jun,8,9,-1,0,unknown,potentiel
37,management,single,tertiary,0,no,no,cellular,oct,107,1,258,3,other,non interesse
50,admin.,married,secondary,1575,no,no,cellular,nov,407,1,-1,0,unknown,potentiel
50,management,divorced,tertiary,201,yes,no,cellular,jul,248,1,-1,0,unknown,non interesse
35,admin.,married,tertiary,318,yes,yes,cellular,oct,142,1,-1,0,unknown,non interesse
39,management,single,tertiary,1682,yes,no,cellular,nov,147,1,170,1,failure,non interesse
29,self-employed,married,tertiary,242,yes,no,cellular,jul,73,4,-1,0,unknown,potentiel
34,management,divorced,secondary,291,no,no,cellular,aug,91,2,-1,0,unknown,non interesse
31,technician,divorced,secondary,304,no,no,cellular,feb,133,2,-1,0,unknown,non interesse
51,housemaid,married,primary,108,no,no,unknown,jun,278,2,-1,0,unknown,non interesse
46,blue-collar,married,primary,1303,no,no,cellular,aug,174,1,-1,0,unknown,non interesse
27,admin.,single,secondary,292,yes,no,cellular,may,53,9,362,8,other,potentiel
61,retired,married,secondary,89,no,no,cellular,oct,154,1,181,2,failure,non interesse
34,admin.,married,tertiary,788,yes,no,cellular,feb,269,1,-1,0,unknown,non interesse
30,blue-collar,single,secondary,573,yes,no,unknown,may,116,2,-1,0,unknown,non interesse
58,management,married,tertiary,1318,no,no,cellular,jul,184,1,179,5,failure,non interesse
30,technician,single,secondary,151,no,no,cellular,feb,276,2,-1,0,unknown,non interesse
50,blue-collar,married,primary,-37,yes,no,unknown,may,78,3,-1,0,unknown,non interesse
30,blue-collar,single,secondary,522,no,no,cellular,feb,197,3,-1,0,unknown,non interesse
43,entrepreneur,married,primary,2315,yes,yes,cellular,may,42,1,-1,0,unknown,non interesse
35,services,divorced,secondary,-718,yes,no,cellular,nov,47,1,-1,0,unknown,non interesse
36,management,single,tertiary,4,yes,no,cellular,jul,529,1,61,3,success,potentiel
46,entrepreneur,married,tertiary,-43,no,no,unknown,may,138,8,-1,0,unknown,potentiel
46,admin.,single,secondary,596,yes,no,cellular,apr,138,3,-1,0,unknown,non interesse
29,unemployed,single,secondary,670,yes,no,unknown,sep,6,1,-1,0,unknown,non interesse
48,blue-collar,married,primary,430,no,no,cellular,may,340,3,371,8,failure,potentiel
50,management,divorced,tertiary,60,no,no,cellular,aug,255,2,-1,0,unknown,non interesse
53,admin.,divorced,secondary,0,yes,yes,cellular,apr,586,2,-1,0,unknown,potentiel
38,entrepreneur,married,tertiary,678,no,yes,cellular,nov,82,2,152,1,failure,non interesse
27,management,married,tertiary,159,yes,no,cellular,jul,295,2,-1,0,unknown,non interesse
36,technician,married,secondary,1345,yes,no,cellular,nov,82,1,172,3,failure,non interesse
48,services,married,primary,483,no,no,cellular,aug,119,2,-1,0,unknown,non interesse
59,unknown,married,unknown,2443,no,no,unknown,jun,8,8,-1,0,unknown,potentiel
21,student,single,tertiary,1258,no,no,cellular,jul,404,1,-1,0,unknown,potentiel
56,retired,divorced,secondary,389,yes,no,unknown,jun,379,5,-1,0,unknown,potentiel
57,admin.,divorced,secondary,0,no,no,cellular,sep,121,2,-1,0,unknown,non interesse
41,blue-collar,married,secondary,2067,yes,no,unknown,jun,120,4,-1,0,unknown,potentiel
36,management,married,tertiary,332,yes,no,cellular,may,566,7,-1,0,unknown,potentiel
45,management,married,tertiary,80,no,yes,cellular,nov,157,1,-1,0,unknown,non interesse
40,housemaid,married,secondary,84,yes,yes,unknown,jun,230,7,-1,0,unknown,potentiel
30,admin.,single,secondary,2702,yes,no,cellular,jul,129,2,-1,0,unknown,non interesse
75,retired,divorced,primary,37127,no,no,cellular,feb,505,1,-1,0,unknown,potentiel
35,technician,single,tertiary,0,yes,no,telephone,aug,46,2,-1,0,unknown,non interesse
58,admin.,married,secondary,1813,yes,no,telephone,jul,15,1,-1,0,unknown,non interesse
29,technician,single,secondary,1612,yes,no,unknown,may,375,2,-1,0,unknown,potentiel
54,technician,single,secondary,198,yes,yes,cellular,nov,120,1,171,2,failure,non interesse
28,blue-collar,single,secondary,1106,yes,no,cellular,apr,73,2,-1,0,unknown,non interesse
33,student,single,unknown,2321,no,no,cellular,apr,699,2,381,2,failure,potentiel
56,admin.,married,secondary,33,no,yes,cellular,nov,111,1,-1,0,unknown,non interesse
50,management,married,tertiary,101,yes,no,unknown,may,348,1,-1,0,unknown,potentiel
37,technician,single,secondary,-59,yes,no,cellular,jul,70,1,-1,0,unknown,non interesse
49,services,married,secondary,486,yes,yes,unknown,may,43,2,-1,0,unknown,non interesse
54,retired,married,primary,136,yes,no,cellular,apr,352,1,332,2,failure,potentiel
40,management,married,tertiary,193,no,no,cellular,aug,105,6,-1,0,unknown,potentiel
33,technician,married,secondary,5083,no,no,cellular,oct,161,1,96,2,other,non interesse
48,management,married,unknown,0,yes,no,cellular,may,612,1,344,1,other,potentiel
43,management,married,tertiary,8,no,no,cellular,aug,95,4,-1,0,unknown,potentiel
35,blue-collar,single,primary,21,yes,no,unknown,may,129,1,-1,0,unknown,non interesse
55,technician,married,secondary,570,no,no,cellular,aug,94,6,-1,0,unknown,potentiel
33,management,married,tertiary,644,yes,yes,cellular,feb,124,2,271,2,failure,non interesse
41,technician,single,tertiary,1104,no,no,unknown,jun,352,1,-1,0,unknown,potentiel
57,blue-collar,married,secondary,6004,yes,no,cellular,aug,157,6,-1,0,unknown,potentiel
50,self-employed,married,tertiary,1503,no,no,cellular,aug,128,12,-1,0,unknown,potentiel
63,technician,married,secondary,896,yes,no,cellular,jan,115,3,91,4,other,non interesse
33,technician,single,secondary,177,yes,no,unknown,may,293,1,-1,0,unknown,non interesse
47,blue-collar,married,secondary,665,no,no,cellular,aug,885,3,-1,0,unknown,potentiel
36,services,married,secondary,380,yes,no,unknown,may,26,1,-1,0,unknown,non interesse
23,student,single,secondary,151,yes,no,unknown,may,97,1,-1,0,unknown,non interesse
33,technician,single,tertiary,179,yes,no,cellular,nov,432,2,181,4,other,potentiel
36,management,married,tertiary,4,no,yes,cellular,jul,261,6,-1,0,unknown,potentiel
47,blue-collar,married,secondary,116,yes,no,unknown,may,376,2,-1,0,unknown,potentiel
39,management,married,tertiary,0,no,no,cellular,aug,93,25,-1,0,unknown,potentiel
